"MetricId","Timestamp","Value"
"cpu.usage.average","2014-03-28 14:00:00","26.88"
"cpu.usage.average","2014-03-28 13:30:00","26.38"
"cpu.usage.average","2014-03-28 13:00:00","27.41"
"cpu.usage.average","2014-03-28 12:30:00","23.87"
"cpu.usage.average","2014-03-28 12:00:00","29.91"
"cpu.usage.average","2014-03-28 11:30:00","29.12"
"cpu.usage.average","2014-03-28 11:00:00","23.53"
"cpu.usage.average","2014-03-28 10:30:00","24.26"
"cpu.usage.average","2014-03-28 10:00:00","22.55"
"cpu.usage.average","2014-03-28 09:30:00","20.07"
"cpu.usage.average","2014-03-28 09:00:00","19.44"
"cpu.usage.average","2014-03-28 08:30:00","19.17"
"cpu.usage.average","2014-03-28 08:00:00","19.3"
"cpu.usage.average","2014-03-28 07:30:00","17.37"
"cpu.usage.average","2014-03-28 07:00:00","15.8"
"cpu.usage.average","2014-03-28 06:30:00","14.77"
"cpu.usage.average","2014-03-28 06:00:00","15.42"
"cpu.usage.average","2014-03-28 05:30:00","14.73"
"cpu.usage.average","2014-03-28 05:00:00","14"
"cpu.usage.average","2014-03-28 04:30:00","14.58"
"cpu.usage.average","2014-03-28 04:00:00","13.56"
"cpu.usage.average","2014-03-28 03:30:00","14.56"
"cpu.usage.average","2014-03-28 03:00:00","13.74"
"cpu.usage.average","2014-03-28 02:30:00","13.55"
"cpu.usage.average","2014-03-28 02:00:00","14.21"
"cpu.usage.average","2014-03-28 01:30:00","14.3"
"cpu.usage.average","2014-03-28 01:00:00","18.43"
"cpu.usage.average","2014-03-28 00:30:00","15.61"
"cpu.usage.average","2014-03-28 00:00:00","16.45"
"cpu.usage.average","2014-03-27 23:30:00","18.91"
"cpu.usage.average","2014-03-27 23:00:00","20.46"
"cpu.usage.average","2014-03-27 22:30:00","24.55"
"cpu.usage.average","2014-03-27 22:00:00","25.89"
"cpu.usage.average","2014-03-27 21:30:00","25.96"
"cpu.usage.average","2014-03-27 21:00:00","28.52"
"cpu.usage.average","2014-03-27 20:30:00","29.35"
"cpu.usage.average","2014-03-27 20:00:00","29.4"
"cpu.usage.average","2014-03-27 19:30:00","28.89"
"cpu.usage.average","2014-03-27 19:00:00","28.43"
"cpu.usage.average","2014-03-27 18:30:00","28.52"
"cpu.usage.average","2014-03-27 18:00:00","26.62"
"cpu.usage.average","2014-03-27 17:30:00","29.27"
"cpu.usage.average","2014-03-27 17:00:00","31.28"
"cpu.usage.average","2014-03-27 16:30:00","32.41"
"cpu.usage.average","2014-03-27 16:00:00","30.76"
"cpu.usage.average","2014-03-27 15:30:00","31.3"
"cpu.usage.average","2014-03-27 15:00:00","28.26"
"cpu.usage.average","2014-03-27 14:30:00","25.39"
"cpu.usage.average","2014-03-27 14:00:00","32.94"
"cpu.usage.average","2014-03-27 13:30:00","33.98"
"cpu.usage.average","2014-03-27 13:00:00","31.69"
"cpu.usage.average","2014-03-27 12:30:00","32.79"
"cpu.usage.average","2014-03-27 12:00:00","28.58"
"cpu.usage.average","2014-03-27 11:30:00","36.69"
