Time,Small_count,Small_min,Small_q1,Small_median,Small_q3,Small_max,Small_avg,Small_stddev,Large_count,Large_min,Large_q1,Large_median,Large_q3,Large_max,Large_avg,Large_stddev,Big_count,Big_min,Big_q1,Big_median,Big_q3,Big_max,Big_avg,Big_stddev
2014-02-28 16:18:49 +0100,40,11.0,11.0,11.0,12.0,14.0,11.55,0.94,40,15.0,21.0,25.0,28.0,44.0,25.28,5.53,40,21.0,29.75,36.5,46.25,75.01,39.88,14.04
2014-02-28 16:23:49 +0100,40,11.0,11.0,11.0,11.0,14.0,11.18,0.8,40,12.0,17.0,23.0,25.0,35.0,22.03,5.2,40,16.0,25.75,27.0,32.0,46.01,28.7,5.56
2014-02-28 16:48:54 +0100,40,9.0,11.0,11.0,12.0,19.0,11.63,1.58,40,14.0,15.75,20.0,24.0,32.0,20.63,5.42,40,16.0,17.0,22.5,26.25,40.0,23.1,6.25
2014-02-28 17:18:57 +0100,40,2.0,11.0,11.0,12.0,13.0,11.2,0.67,40,12.0,14.0,16.0,18.25,29.0,16.85,3.74,40,16.0,18.0,25.0,30.25,42.01,24.73,6.87
2014-02-28 17:49:00 +0100,40,11.0,11.0,11.0,11.0,14.0,11.2,0.77,40,13.0,14.0,14.0,18.0,29.0,16.65,4.2,40,17.0,20.5,24.0,26.25,38.0,24.35,4.92
2014-02-28 18:18:44 +0100,40,11.0,11.0,11.0,11.0,12.0,11.03,0.55,40,11.0,14.0,15.0,18.25,31.0,16.93,4.05,40,16.0,21.5,26.0,28.5,39.0,25.83,6.0
2014-02-28 18:48:43 +0100,40,11.0,11.0,11.0,11.0,12.0,11.23,0.68,40,13.0,14.0,15.0,21.25,25.0,17.3,4.04,40,16.0,17.0,22.0,29.25,55.01,24.55,8.85
2014-02-28 19:19:01 +0100,40,11.0,11.0,11.0,12.0,13.0,11.4,0.79,40,13.0,14.0,18.0,24.0,28.0,19.1,4.89,40,16.0,19.75,25.0,26.0,33.0,23.73,4.63
2014-02-28 19:49:01 +0100,40,11.0,11.0,11.0,12.0,21.0,11.8,1.8,40,14.0,17.0,24.0,27.0,40.0,23.18,5.96,40,17.0,25.0,27.0,30.25,47.01,27.78,5.47
2014-02-28 20:18:58 +0100,40,11.0,11.0,11.0,11.25,14.0,11.33,0.84,40,14.0,18.0,24.0,27.25,39.0,23.73,5.58,40,22.0,26.0,33.0,36.0,56.01,33.7,7.79
2014-02-28 20:48:58 +0100,40,11.0,11.0,11.0,11.25,13.0,11.28,0.73,40,14.0,14.0,22.5,24.25,35.0,21.13,6.52,40,16.0,25.75,27.0,28.25,46.01,26.75,5.97
2014-02-28 21:18:57 +0100,40,11.0,11.0,11.0,11.0,14.0,11.28,0.8,40,13.0,14.0,15.0,18.0,37.0,17.8,5.84,40,17.0,25.0,26.0,32.0,39.0,27.48,5.21
2014-02-28 21:48:57 +0100,40,11.0,11.0,11.0,12.0,13.0,11.4,0.79,40,14.0,14.0,17.0,19.5,28.0,17.8,4.37,40,16.0,17.0,22.0,24.25,47.0,21.78,5.76
2014-02-28 22:18:55 +0100,40,11.0,11.0,11.0,11.0,18.0,11.6,1.86,40,14.0,16.0,24.0,28.0,35.0,22.53,6.18,40,16.0,26.0,28.0,34.25,43.01,29.1,6.43
2014-02-28 22:48:52 +0100,40,11.0,11.0,11.0,11.25,16.0,11.45,1.18,40,13.0,14.0,14.5,18.0,35.0,16.75,4.24,40,16.0,18.75,22.5,26.25,36.0,23.2,5.52
2014-02-28 23:18:53 +0100,40,11.0,11.0,11.0,12.0,13.0,11.4,0.76,40,13.0,14.0,15.0,19.25,25.0,16.83,3.54,40,15.0,17.0,22.0,24.0,32.0,21.65,4.65
2014-02-28 23:48:51 +0100,40,11.0,11.0,11.0,11.0,12.0,11.08,0.59,40,14.0,14.0,18.0,23.25,39.0,19.73,5.68,40,16.0,26.0,30.0,35.0,48.01,30.35,6.79
2014-03-01 00:49:02 +0100,40,11.0,11.0,11.0,11.0,13.0,11.15,0.68,40,13.0,17.0,19.0,23.25,32.0,19.88,4.51,40,16.0,23.0,31.0,32.0,50.01,29.73,6.78
2014-03-01 01:29:56 +0100,40,2.0,11.0,11.0,11.0,18.0,11.28,1.58,40,14.0,15.75,17.0,20.25,30.0,18.45,3.96,40,16.0,22.0,22.5,29.0,38.0,24.48,5.27
2014-03-01 01:48:49 +0100,40,11.0,11.0,11.0,11.25,13.0,11.28,0.73,40,17.0,21.0,24.0,27.0,34.0,24.33,4.44,40,16.0,22.0,22.5,29.0,56.01,25.38,7.87
2014-03-01 02:18:43 +0100,40,9.0,11.0,11.0,11.0,12.0,11.05,0.57,40,14.0,17.0,22.0,27.0,33.0,21.88,5.29,40,17.0,23.0,29.0,32.0,54.01,28.93,7.79
2014-03-01 02:49:12 +0100,40,8.0,11.0,11.0,11.0,18.0,11.2,1.22,40,13.0,17.0,19.0,24.0,33.0,20.05,4.8,40,16.0,16.75,22.0,26.0,38.0,22.35,5.43
2014-03-01 03:18:48 +0100,40,11.0,11.0,11.0,11.0,12.0,11.05,0.58,40,13.0,17.0,21.0,25.25,32.0,21.08,5.1,40,17.0,26.0,31.0,33.75,44.01,31.08,5.14
2014-03-01 03:49:05 +0100,40,11.0,11.0,11.0,11.0,12.0,11.08,0.59,40,13.0,15.75,17.0,19.25,33.0,18.38,4.6,40,16.0,22.0,22.0,23.25,37.0,23.3,4.26
2014-03-01 04:18:51 +0100,40,8.0,11.0,11.0,11.0,20.0,11.2,1.52,40,14.0,16.75,19.5,24.0,37.0,21.1,6.21,40,16.0,17.0,22.0,25.25,32.0,22.33,4.74
2014-03-01 04:48:44 +0100,40,1.0,11.0,11.0,11.0,12.0,10.8,0.37,40,11.0,14.0,16.0,18.25,27.0,16.98,3.55,40,16.0,21.0,22.0,23.75,34.0,23.05,3.47
2014-03-01 05:19:06 +0100,40,11.0,11.0,11.0,11.0,18.0,11.63,1.85,40,13.0,14.0,17.0,20.0,30.0,17.73,3.74,40,17.0,21.0,22.0,24.25,39.0,23.25,4.52
2014-03-01 05:49:06 +0100,40,11.0,11.0,11.0,11.0,12.0,11.1,0.61,40,13.0,16.75,24.0,28.5,56.01,24.88,9.47,40,16.0,22.0,26.0,31.0,38.0,25.9,5.76
2014-03-01 06:18:46 +0100,40,11.0,11.0,11.0,11.0,12.0,11.15,0.64,40,14.0,14.0,17.0,21.0,29.0,18.55,4.25,40,16.0,18.75,23.0,23.0,32.0,22.3,4.25
2014-03-01 06:48:42 +0100,40,11.0,11.0,11.0,11.0,12.0,11.03,0.55,40,13.0,14.0,17.0,18.5,27.0,17.05,3.44,40,16.0,19.5,22.0,25.25,40.0,22.58,5.04
2014-03-01 07:18:57 +0100,40,1.0,11.0,11.0,11.0,12.0,10.8,0.37,40,14.0,14.0,17.0,19.25,83.01,20.25,13.69,40,16.0,21.0,22.0,29.0,35.0,23.65,5.17
2014-03-01 07:48:51 +0100,40,1.0,11.0,11.0,11.0,15.0,10.93,0.74,40,13.0,16.75,18.0,23.25,32.0,19.78,4.58,40,16.0,22.0,25.0,30.25,44.01,26.13,6.15
2014-03-01 08:18:48 +0100,40,11.0,11.0,11.0,11.0,14.0,11.15,0.75,40,14.0,17.75,21.5,25.0,33.0,21.7,4.79,40,16.0,21.0,23.0,29.0,40.0,24.65,6.7
2014-03-01 08:48:41 +0100,40,8.0,11.0,11.0,11.0,13.0,11.0,0.58,40,13.0,14.75,17.0,18.0,26.0,17.33,3.19,40,17.0,22.0,23.0,27.25,39.0,24.58,5.04
2014-03-01 09:18:57 +0100,40,11.0,11.0,11.0,11.0,19.0,11.5,1.85,40,13.0,14.0,16.0,18.0,29.0,17.23,4.08,40,16.0,22.0,22.5,29.0,90.01,26.78,14.34
2014-03-01 09:48:52 +0100,40,11.0,11.0,11.0,12.0,16.0,11.85,1.64,40,13.0,15.75,20.0,24.25,33.0,20.48,5.28,40,20.0,26.0,30.0,35.25,43.0,31.1,5.46
2014-03-01 10:18:46 +0100,40,11.0,11.0,11.0,11.0,13.0,11.18,0.69,40,14.0,14.0,16.5,21.25,43.2,18.46,5.89,40,16.0,23.0,27.0,30.25,44.01,27.23,6.45
2014-03-01 10:48:45 +0100,40,11.0,11.0,11.0,11.0,12.0,11.23,0.68,40,13.0,15.0,17.0,21.0,32.0,18.4,4.4,40,16.0,22.0,23.0,25.25,35.0,23.83,4.59
2014-03-01 11:18:42 +0100,40,11.0,11.0,11.0,11.0,13.0,11.25,0.72,40,13.0,16.0,19.5,24.0,32.0,20.33,4.66,40,16.0,22.0,23.0,27.5,46.0,25.1,6.95
2014-03-01 11:48:58 +0100,40,11.0,11.0,11.0,11.0,13.0,11.1,0.65,40,14.0,18.0,23.0,27.5,56.01,24.65,9.18,40,19.0,28.0,33.0,37.0,49.01,33.08,5.83
2014-03-01 12:18:53 +0100,40,11.0,11.0,11.0,12.0,16.0,11.43,1.09,40,14.0,22.0,27.5,31.0,51.01,26.75,6.57,40,16.0,21.75,23.5,30.0,39.0,25.55,5.75
2014-03-01 12:48:45 +0100,40,11.0,11.0,11.0,11.0,13.0,11.13,0.67,40,14.0,15.0,17.0,18.0,35.0,17.9,4.9,40,16.0,20.0,23.0,30.0,35.0,24.13,5.53
2014-03-01 13:18:59 +0100,40,11.0,11.0,11.0,11.0,12.0,11.08,0.59,40,12.0,14.0,17.0,19.25,31.0,18.25,4.7,40,16.0,26.0,29.5,34.25,42.01,29.7,6.75
2014-03-01 13:48:50 +0100,40,11.0,11.0,11.0,11.0,14.0,11.25,0.79,40,14.0,20.5,24.5,27.0,34.0,23.6,4.99,40,16.0,20.75,26.5,30.0,42.01,25.68,6.06
2014-03-01 14:18:45 +0100,40,11.0,11.0,11.0,11.0,12.0,11.1,0.61,40,14.0,14.75,18.0,23.0,35.0,19.8,5.1,40,17.0,22.0,24.0,31.5,44.0,27.0,7.22
2014-03-01 14:48:58 +0100,40,11.0,11.0,11.0,11.0,77.01,14.45,14.54,40,14.0,15.0,18.0,24.25,30.0,19.5,5.07,40,16.0,23.75,30.0,33.0,42.0,28.43,6.63
2014-03-01 15:18:49 +0100,40,11.0,11.0,11.0,11.0,15.0,11.35,0.99,40,14.0,16.75,18.0,24.25,33.0,20.23,5.19,40,16.0,20.75,23.5,26.25,39.0,24.4,5.56
2014-03-01 15:48:44 +0100,40,11.0,11.0,11.0,12.0,24.0,11.73,2.16,40,13.0,14.0,19.0,24.0,34.0,19.55,5.47,40,16.0,21.0,24.0,30.0,37.0,25.03,5.85
2014-03-01 16:18:56 +0100,40,11.0,11.0,11.0,11.25,13.0,11.28,0.73,40,14.0,21.75,26.0,29.0,39.0,25.4,5.99,40,17.0,27.0,31.5,36.0,67.01,33.08,10.08
2014-03-01 16:48:47 +0100,40,11.0,11.0,11.0,11.0,13.0,11.15,0.68,40,13.0,14.0,17.0,20.25,26.0,17.6,3.68,40,16.0,24.5,29.0,32.25,43.01,29.05,6.64
2014-03-01 17:19:00 +0100,40,11.0,11.0,11.0,12.0,25.0,11.83,2.35,40,14.0,14.0,20.0,24.0,31.0,20.35,5.81,40,19.0,24.0,25.0,31.25,41.0,27.43,5.53
2014-03-01 17:48:52 +0100,40,11.0,11.0,11.0,11.25,16.0,11.65,1.5,40,14.0,16.5,21.0,25.0,33.0,21.3,5.33,40,19.0,26.0,31.0,35.25,55.01,32.13,7.07
2014-03-01 18:18:47 +0100,40,11.0,11.0,11.0,11.25,16.0,11.43,1.12,40,13.0,14.0,17.0,19.25,43.2,18.13,5.63,40,16.0,19.0,23.5,29.25,39.0,24.58,6.0
2014-03-01 18:49:02 +0100,40,9.0,11.0,11.0,11.0,18.0,11.33,1.28,40,14.0,15.0,18.0,21.0,29.0,18.65,4.12,40,16.0,24.0,27.0,31.0,48.01,28.03,7.18
2014-03-01 19:18:57 +0100,40,11.0,11.0,11.0,12.0,16.0,11.68,1.21,40,14.0,20.0,24.0,28.0,37.0,24.23,5.72,40,26.0,30.0,34.5,40.25,58.01,35.55,7.66
2014-03-01 19:48:50 +0100,40,11.0,11.0,11.0,11.0,17.0,11.43,1.35,40,14.0,19.75,24.5,30.25,40.0,24.98,6.68,40,16.0,21.75,25.0,30.0,51.01,26.53,7.68
2014-03-01 20:18:43 +0100,40,11.0,11.0,11.0,12.0,18.0,11.45,1.29,40,13.0,15.75,19.5,25.25,38.0,21.3,6.32,40,17.0,23.0,25.5,31.0,46.01,27.15,6.11
2014-03-01 20:48:55 +0100,40,10.0,11.0,12.0,12.0,18.0,11.93,1.56,40,14.0,18.0,25.5,35.0,67.01,29.48,14.33,40,16.0,23.75,27.0,31.0,44.01,27.6,5.48
2014-03-01 21:18:50 +0100,40,11.0,11.0,11.0,11.0,12.0,11.13,0.63,40,14.0,15.0,18.0,18.0,27.0,18.05,3.67,40,16.0,22.0,25.5,27.0,34.0,24.75,4.05
2014-03-01 21:48:42 +0100,40,11.0,11.0,11.0,11.0,12.0,11.1,0.61,40,14.0,14.0,17.5,20.0,28.0,18.13,3.74,40,16.0,19.0,24.0,26.25,32.0,23.65,4.71
2014-03-01 22:18:52 +0100,40,10.0,11.0,11.0,11.25,20.0,11.48,1.57,40,13.0,14.0,15.5,18.0,28.0,17.2,3.98,40,16.0,19.0,24.0,28.0,40.0,24.48,5.94
2014-03-01 22:48:45 +0100,40,11.0,11.0,11.0,11.0,15.0,11.18,0.89,40,14.0,14.0,17.0,18.75,33.0,18.13,4.75,40,16.0,21.5,23.5,29.0,46.0,25.45,7.18
2014-03-01 23:19:01 +0100,40,11.0,11.0,11.0,11.0,14.0,11.23,0.82,40,14.0,16.5,18.0,21.0,28.0,18.28,3.4,40,16.0,19.75,23.0,25.25,42.0,23.78,5.68
2014-03-01 23:48:54 +0100,40,11.0,11.0,11.0,11.0,12.0,11.1,0.61,40,13.0,17.0,20.0,24.0,33.0,20.75,5.14,40,21.0,26.0,30.0,33.0,41.0,30.0,5.42
2014-03-02 00:49:03 +0100,40,11.0,11.0,11.0,11.0,24.0,11.7,2.43,40,14.0,17.75,24.5,28.0,38.0,23.58,6.43,40,16.0,25.0,28.5,33.0,41.0,28.78,6.34
2014-03-02 01:26:34 +0100,40,11.02,11.02,11.02,11.02,13.03,11.22,0.71,40,13.03,17.01,20.53,24.27,34.02,21.47,5.5,40,16.01,22.02,23.02,29.27,39.03,25.22,5.74
2014-03-02 01:48:44 +0100,40,11.0,11.0,11.0,11.0,12.0,11.18,0.66,40,13.0,14.0,17.0,18.25,26.0,16.98,3.38,40,16.0,22.0,22.0,29.0,33.0,23.33,4.78
2014-03-02 02:19:11 +0100,40,11.0,11.0,11.0,11.0,12.0,11.13,0.63,40,13.0,16.75,20.0,24.0,40.0,21.0,6.11,40,16.0,22.0,22.0,25.0,34.0,23.65,3.95
2014-03-02 02:49:04 +0100,40,11.0,11.0,11.0,11.0,12.0,11.03,0.55,40,14.0,14.0,17.0,18.5,25.0,17.33,3.12,40,16.0,21.75,22.5,28.25,35.0,24.0,5.16
2014-03-02 03:19:00 +0100,40,11.0,11.0,11.0,11.0,13.0,11.1,0.65,40,13.0,16.0,18.0,24.0,31.0,19.95,4.77,40,16.0,22.0,22.0,25.0,40.0,23.48,5.02
2014-03-02 03:48:50 +0100,40,11.0,11.0,11.0,11.0,13.0,11.08,0.64,40,14.0,15.0,17.0,21.25,33.0,18.75,4.65,40,16.0,18.5,22.0,27.25,39.0,22.83,5.23
2014-03-02 04:18:41 +0100,40,11.0,11.0,11.0,11.0,12.0,11.03,0.55,40,14.0,15.75,17.0,18.0,25.0,17.53,2.95,40,16.0,23.75,27.0,32.25,50.01,28.38,6.33
2014-03-02 04:48:51 +0100,40,11.0,11.0,11.0,11.0,12.0,11.08,0.59,40,13.0,16.0,22.0,24.0,33.0,21.1,5.74,40,16.0,21.0,22.0,28.0,39.0,24.28,5.19
2014-03-02 05:18:42 +0100,40,11.0,11.0,11.0,11.0,18.0,11.38,1.45,40,13.0,14.0,17.0,18.0,26.0,17.48,3.47,40,16.0,17.0,22.0,26.0,42.0,22.35,5.78
2014-03-02 05:48:59 +0100,40,9.0,11.0,11.0,11.0,12.0,10.98,0.51,40,13.0,14.0,17.0,22.25,27.0,17.65,4.42,40,16.0,16.75,20.5,24.25,41.0,22.0,6.47
2014-03-02 06:19:03 +0100,40,2.0,11.0,11.0,11.0,12.0,10.83,0.39,40,13.0,17.75,18.0,22.25,29.0,19.78,3.85,40,21.0,26.75,32.0,36.0,50.01,31.85,6.04
2014-03-02 06:49:05 +0100,40,8.0,11.0,11.0,11.0,18.0,11.35,1.28,40,13.0,15.75,17.0,20.0,36.0,18.35,4.44,40,16.0,22.0,26.5,31.0,39.0,26.53,6.03
2014-03-02 07:18:46 +0100,40,8.0,11.0,11.0,11.0,18.0,11.2,1.28,40,13.0,15.0,22.5,24.25,31.0,20.88,5.32,40,19.0,30.0,32.0,36.0,48.01,32.7,5.85
2014-03-02 07:48:55 +0100,40,11.0,11.0,11.0,11.0,13.0,11.13,0.67,40,14.0,17.75,23.0,26.0,44.01,22.68,6.07,40,16.0,22.0,25.5,30.0,40.0,25.63,5.58
2014-03-02 08:18:44 +0100,40,11.0,11.0,11.0,11.0,12.0,11.08,0.59,40,13.0,14.75,18.0,24.0,31.0,19.03,4.47,40,16.0,19.0,25.0,31.0,38.0,26.03,6.96
2014-03-02 08:48:54 +0100,40,11.0,11.0,11.0,11.0,19.0,11.35,1.45,40,13.0,14.0,16.5,18.0,34.0,17.18,4.31,40,16.0,19.5,22.0,30.25,40.0,24.58,7.01
2014-03-02 09:18:44 +0100,40,2.0,11.0,11.0,11.0,12.0,10.95,0.5,40,14.0,17.0,20.0,25.25,34.0,21.78,5.91,40,16.0,23.0,28.0,30.25,44.01,26.93,5.93
2014-03-02 09:48:56 +0100,40,11.0,11.0,11.0,13.0,24.0,12.75,3.28,40,15.0,17.0,22.5,27.25,36.0,22.88,6.35,40,18.0,26.75,31.0,32.0,49.01,29.93,6.04
2014-03-02 10:18:46 +0100,40,11.0,11.0,11.0,11.0,21.01,11.68,2.17,40,14.0,17.01,19.51,25.01,42.01,21.16,6.1,40,16.01,20.01,23.01,26.01,35.01,23.46,5.06
2014-03-02 10:48:56 +0100,40,11.0,11.0,11.0,11.0,15.0,11.48,1.18,40,13.0,14.0,17.0,20.0,34.0,17.9,4.24,40,16.0,19.0,22.5,28.25,38.0,23.75,5.87
2014-03-02 11:18:45 +0100,40,9.0,11.0,11.0,11.25,17.0,11.45,1.31,40,12.0,15.0,18.0,24.0,36.0,19.5,5.27,40,16.0,17.75,25.5,28.25,38.0,24.48,6.47
2014-03-02 11:48:55 +0100,40,11.0,11.0,11.0,11.0,13.0,11.2,0.7,40,14.0,17.0,20.0,26.0,36.0,21.5,5.73,40,16.0,21.75,24.5,28.5,38.0,25.08,5.53
2014-03-02 12:18:45 +0100,40,11.0,11.0,11.0,11.0,13.0,11.08,0.64,40,14.0,14.0,17.0,18.5,27.0,17.8,3.97,40,16.0,18.75,23.0,28.25,38.0,23.98,5.9
2014-03-02 12:48:56 +0100,40,11.0,11.0,11.0,11.0,13.0,11.1,0.65,40,14.0,18.0,23.0,27.0,36.0,22.8,5.53,40,23.0,30.5,36.5,40.0,54.01,35.65,7.06
2014-03-02 13:18:45 +0100,40,9.0,11.0,11.0,11.0,14.0,11.05,0.69,40,13.0,17.0,20.5,23.0,34.0,20.33,4.76,40,16.0,22.0,26.5,32.0,44.0,27.6,6.83
2014-03-02 13:48:53 +0100,40,11.0,11.0,11.0,11.0,13.0,11.23,0.75,40,14.0,15.0,18.5,24.25,34.0,20.35,5.81,40,16.0,19.75,23.0,29.0,40.0,24.1,5.58
2014-03-02 14:18:42 +0100,40,11.0,11.0,11.0,11.0,15.0,11.35,0.99,40,13.19,17.5,23.66,25.5,37.53,22.67,6.61,40,23.33,27.38,32.45,34.48,39.55,31.97,4.41
2014-03-02 14:48:55 +0100,40,11.0,11.0,11.0,12.0,14.0,11.48,0.92,40,14.0,16.0,22.5,26.0,38.0,22.25,6.28,40,21.0,28.0,31.0,33.25,50.01,31.75,5.45
2014-03-02 15:18:54 +0100,40,11.0,11.0,11.0,12.0,13.0,11.3,0.74,40,14.0,14.0,17.0,18.25,30.0,17.0,3.62,40,16.0,19.75,24.0,27.5,50.01,25.25,7.86
2014-03-02 15:48:44 +0100,40,11.0,11.0,11.0,11.0,13.0,11.18,0.69,40,14.2,17.25,23.33,25.62,34.49,21.94,4.98,40,16.23,26.12,30.44,35.0,48.7,30.82,8.0
2014-03-02 16:18:56 +0100,40,11.0,11.0,11.0,11.0,23.0,11.55,2.02,40,13.0,14.0,17.0,23.0,34.0,18.48,6.09,40,16.0,17.0,20.5,24.25,40.0,21.73,5.69
2014-03-02 16:48:46 +0100,40,11.0,11.0,11.0,11.0,14.0,11.18,0.86,40,12.0,16.5,18.0,18.0,28.0,17.73,3.3,40,16.0,26.75,32.0,38.0,50.01,32.15,8.05
2014-03-02 17:19:01 +0100,40,11.0,11.0,11.0,11.0,13.0,11.23,0.71,40,14.0,17.0,22.0,26.5,39.0,22.23,6.76,40,16.0,21.0,26.0,31.0,45.0,27.13,6.74
2014-03-02 17:48:52 +0100,40,11.0,11.0,11.0,12.0,16.0,11.78,1.53,40,15.0,17.75,23.5,27.0,38.0,23.6,6.24,40,17.0,22.0,24.0,30.25,40.0,25.83,6.19
2014-03-02 18:19:07 +0100,40,9.0,11.0,11.0,11.0,15.0,11.33,1.02,40,14.0,15.0,17.5,23.0,28.0,18.93,4.38,40,19.0,24.75,31.0,33.0,49.01,29.55,6.51
2014-03-02 18:48:51 +0100,40,11.0,11.0,11.0,11.25,18.0,11.85,1.81,40,14.0,16.75,19.0,26.0,40.0,21.25,6.6,40,16.0,21.0,24.0,30.0,36.0,24.68,4.81
2014-03-02 19:19:01 +0100,40,11.0,11.0,11.5,12.25,19.0,12.1,1.78,40,14.0,16.75,18.0,23.25,34.0,20.03,5.29,40,16.0,21.0,28.0,32.0,45.0,27.33,6.68
