Time,Small_count,Small_min,Small_q1,Small_median,Small_q3,Small_max,Small_avg,Small_stddev,tcp,CPU,RAM,currenturiscached,totalflusheduris,totaluriscached,uricacheflushes,uricachehits,uricachemisses,Large_count,Large_min,Large_q1,Large_median,Large_q3,Large_max,Large_avg,Large_stddev,tcp,CPU,RAM,currenturiscached,totalflusheduris,totaluriscached,uricacheflushes,uricachehits,uricachemisses,Big_count,Big_min,Big_q1,Big_median,Big_q3,Big_max,Big_avg,Big_stddev,tcp,CPU,RAM,currenturiscached,totalflusheduris,totaluriscached,uricacheflushes,uricachehits,uricachemisses
2014-03-15 09:38:36 +0100,40,10.0,10.0,10.0,10.0,21.0,10.35,1.82,40,5.0,13.0,13.0,14.25,25.0,13.93,4.32,40,11.0,15.0,15.0,21.0,24.0,16.95,3.68,1.17,5.97,6868.0,0.0,42797.0,262337.0,4047.0,221540.0,3170179.0
2014-03-15 09:50:33 +0100,40,10.0,10.0,10.0,10.0,10.0,10.0,0.51,40,6.0,13.0,13.0,14.0,20.0,13.35,3.16,40,7.0,15.0,15.0,19.25,25.0,16.8,3.48,1.17,1.54,6810.0,1.0,42797.0,262338.0,4047.0,221541.0,3172866.0
2014-03-15 09:54:10 +0100,40,10.0,10.0,10.0,10.0,11.0,10.05,0.55,40,6.0,13.0,13.5,16.25,22.0,14.45,3.26,40,11.0,15.0,16.0,19.0,28.0,17.03,3.62,1.0,1.56,6817.0,0.0,42798.0,262338.0,4048.0,221541.0,3173723.0
2014-03-15 09:57:41 +0100,40,8.0,10.0,10.0,10.0,17.0,10.2,1.22,40,6.0,12.0,13.0,14.0,20.0,13.28,3.62,40,12.0,15.0,16.0,21.0,31.0,17.7,4.15,1.17,1.54,6822.0,1.0,42798.0,262339.0,4048.0,221542.0,3174735.0
2014-03-15 10:50:42 +0100,40,10.0,10.0,10.0,10.0,17.0,10.35,1.53,40,6.0,13.0,13.0,14.25,20.0,13.88,3.28,40,11.0,15.0,16.0,20.0,23.0,16.7,3.39,1.17,0.0,6822.0,0.0,42799.0,262339.0,4049.0,221542.0,3185393.0
2014-03-15 11:50:32 +0100,40,10.0,10.0,10.0,10.0,11.0,10.05,0.55,40,7.0,13.0,13.0,15.25,25.0,14.6,3.32,40,12.0,15.0,15.0,20.0,28.0,16.85,3.56,0.67,4.69,6818.0,0.0,42799.0,262339.0,4049.0,221542.0,3197409.0
2014-03-15 12:50:32 +0100,40,10.0,10.0,10.0,10.0,10.0,10.0,0.51,40,6.0,13.0,13.0,14.0,21.0,13.2,3.5,40,11.0,15.0,16.0,19.5,39.0,17.8,5.01,1.17,1.55,6820.0,0.0,42799.0,262339.0,4049.0,221542.0,3209471.0
2014-03-15 13:50:42 +0100,40,10.0,10.0,10.0,10.0,11.0,10.05,0.55,40,6.0,12.0,13.0,14.0,21.0,13.18,3.23,40,12.0,15.0,15.5,20.25,34.0,17.13,4.18,1.17,0.0,6820.0,0.0,42799.0,262339.0,4049.0,221542.0,3221553.0
2014-03-15 14:50:41 +0100,40,10.0,10.0,10.0,10.0,10.0,10.0,0.51,40,6.0,13.0,13.0,14.0,20.0,13.7,3.15,40,12.0,15.0,16.0,19.25,23.0,16.75,3.18,1.17,26.56,6822.0,0.0,42799.0,262339.0,4049.0,221542.0,3233601.0
2014-03-15 15:50:53 +0100,40,10.0,10.0,10.0,10.0,11.0,10.05,0.55,40,7.0,13.0,13.0,14.25,21.0,14.03,2.91,40,9.0,15.0,15.5,20.0,26.0,16.93,3.42,1.17,20.0,6822.0,0.0,42799.0,262339.0,4049.0,221542.0,3245682.0
2014-03-15 16:50:33 +0100,40,10.0,10.0,10.0,10.0,10.0,10.0,0.51,40,7.0,13.0,13.0,14.0,20.0,13.38,3.16,40,11.0,15.0,16.0,21.0,28.0,17.25,3.5,1.17,0.0,6821.0,0.0,42799.0,262339.0,4049.0,221542.0,3257674.0
2014-03-15 17:50:45 +0100,40,10.0,10.0,10.0,10.0,10.0,10.0,0.51,40,6.0,12.75,13.0,14.0,24.0,13.28,3.49,40,8.0,15.0,15.0,20.25,29.0,16.95,4.11,0.83,31.25,6822.0,0.0,42799.0,262339.0,4049.0,221542.0,3269766.0
2014-03-15 18:50:38 +0100,40,10.0,10.0,10.0,10.0,20.0,10.55,2.26,40,7.0,13.0,13.0,14.0,21.0,13.68,3.3,40,11.0,15.0,15.5,20.0,24.0,17.0,3.69,1.0,3.13,6818.0,0.0,42799.0,262339.0,4049.0,221542.0,3281793.0
2014-03-15 19:50:58 +0100,40,10.0,10.0,10.0,10.0,18.0,10.45,1.74,40,6.0,13.0,13.0,14.0,23.0,13.7,3.79,40,12.0,15.0,15.0,20.25,29.0,17.15,3.99,1.17,1.56,6819.0,0.0,42799.0,262339.0,4049.0,221542.0,3293914.0
2014-03-15 20:50:32 +0100,40,10.0,10.0,10.0,10.0,10.0,10.0,0.51,40,6.0,13.0,13.0,14.0,24.0,13.95,3.48,40,11.0,15.0,16.0,20.0,28.0,17.53,3.87,1.0,0.0,6823.0,0.0,42799.0,262339.0,4049.0,221542.0,3305884.0
