Time,Small_count,Small_min,Small_q1,Small_median,Small_q3,Small_max,Small_avg,Small_stddev,Large_count,Large_min,Large_q1,Large_median,Large_q3,Large_max,Large_avg,Large_stddev,Big_count,Big_min,Big_q1,Big_median,Big_q3,Big_max,Big_avg,Big_stddev
2014-02-28 16:18:48 +0100,40,11.0,11.0,11.0,12.0,19.0,11.73,1.76,40,14.0,17.75,24.0,28.5,38.0,23.73,6.5,40,16.0,19.5,25.5,27.0,40.0,24.93,6.09
2014-02-28 16:23:48 +0100,40,11.0,11.0,11.0,11.0,13.0,11.23,0.78,40,13.0,14.0,15.5,21.0,27.0,17.58,4.35,40,16.0,18.0,24.5,29.5,38.0,24.78,6.94
2014-02-28 16:48:53 +0100,40,11.0,11.0,11.0,12.0,13.0,11.33,0.75,40,14.0,15.75,20.0,24.0,37.0,20.6,5.66,40,16.0,25.0,27.0,35.0,49.01,29.2,7.66
2014-02-28 17:18:56 +0100,40,11.0,11.0,11.0,12.0,13.0,11.5,0.76,40,13.0,14.0,14.0,18.0,34.0,16.93,5.37,40,16.0,18.0,25.0,28.25,46.01,24.63,6.89
2014-02-28 17:48:58 +0100,40,9.0,11.0,11.5,12.0,21.0,11.68,1.65,40,14.0,14.0,15.5,19.0,28.0,17.28,4.09,40,16.0,17.0,20.5,26.0,44.0,23.53,7.95
2014-02-28 18:18:42 +0100,40,11.0,11.0,11.0,11.25,19.0,11.63,1.85,40,13.0,14.0,17.0,23.0,31.0,18.75,5.34,40,16.0,18.75,23.5,27.25,37.0,23.73,5.47
2014-02-28 18:48:42 +0100,40,11.0,11.0,11.5,12.0,17.0,11.7,1.21,40,13.0,14.75,17.5,24.0,32.0,19.5,5.48,40,16.0,17.75,22.0,26.0,46.01,23.58,6.96
2014-02-28 19:19:00 +0100,40,11.0,11.0,11.0,11.0,12.0,11.23,0.68,40,14.0,14.0,15.0,18.0,31.0,16.95,4.17,40,16.0,22.75,25.0,26.25,31.0,24.4,3.66
2014-02-28 19:49:00 +0100,40,9.0,11.0,11.0,12.0,19.0,11.58,1.59,40,14.0,14.0,15.0,19.5,28.0,17.53,4.37,40,17.0,22.25,29.0,38.0,48.01,29.28,8.57
2014-02-28 20:18:57 +0100,40,11.0,11.0,11.0,12.0,13.0,11.35,0.75,40,13.0,14.0,19.5,23.25,35.0,20.08,6.07,40,16.0,21.0,26.0,32.0,39.0,26.3,6.53
2014-02-28 20:48:56 +0100,40,11.0,11.0,11.0,12.0,12.0,11.38,0.72,40,14.0,17.0,24.0,26.5,38.0,23.33,6.42,40,16.0,18.0,23.0,25.0,38.0,22.4,4.84
2014-02-28 21:18:56 +0100,40,11.0,11.0,11.0,11.0,14.0,11.13,0.74,40,14.0,14.0,16.5,21.5,33.0,18.38,5.37,40,16.0,18.75,24.5,26.25,38.0,23.63,5.16
2014-02-28 21:48:56 +0100,40,11.0,11.0,11.0,12.0,13.0,11.38,0.76,40,13.0,15.0,19.0,24.0,44.0,21.28,7.76,40,16.0,26.0,28.5,34.25,49.0,29.88,7.13
2014-02-28 22:18:53 +0100,40,11.0,11.0,11.0,11.0,15.0,11.18,0.86,40,13.0,14.0,14.0,21.0,39.0,17.63,5.68,40,16.0,16.75,20.0,24.25,38.0,21.33,5.69
2014-02-28 22:48:51 +0100,40,11.0,11.0,11.0,12.0,15.0,11.4,0.91,40,14.0,18.0,25.5,33.25,65.01,28.55,12.59,40,17.0,25.0,26.0,33.0,44.01,28.45,6.02
2014-02-28 23:18:51 +0100,40,11.0,11.0,11.0,12.0,12.0,11.3,0.7,40,13.0,14.0,16.5,18.5,24.0,16.85,3.13,40,16.0,17.0,23.0,26.0,30.0,22.08,4.54
2014-02-28 23:48:49 +0100,40,11.0,11.0,11.0,11.0,12.0,11.13,0.63,40,13.0,14.0,15.0,18.0,31.0,16.9,4.14,40,16.0,17.0,23.0,28.5,40.0,23.93,6.37
2014-03-01 00:49:01 +0100,40,11.0,11.0,11.0,12.0,13.0,11.5,0.86,40,13.0,15.0,19.5,24.0,36.0,20.33,5.29,40,16.0,22.0,24.0,30.0,37.0,25.38,4.59
2014-03-01 01:29:54 +0100,40,11.0,11.0,11.0,11.0,12.0,11.18,0.66,40,13.0,14.0,17.0,18.0,29.0,16.9,3.66,40,16.0,24.5,27.5,33.0,41.01,27.85,6.2
2014-03-01 01:48:47 +0100,40,11.0,11.0,11.5,12.0,13.0,11.55,0.79,40,14.0,16.0,21.5,24.0,35.0,21.48,6.36,40,16.0,17.0,22.5,30.0,37.0,23.35,6.59
2014-03-01 02:18:42 +0100,40,11.0,11.0,11.0,11.0,12.0,11.1,0.61,40,13.0,16.75,20.0,24.0,30.0,20.5,4.45,40,16.0,26.75,31.0,35.25,42.0,31.0,5.71
2014-03-01 02:49:11 +0100,40,11.0,11.0,11.0,11.0,12.0,11.15,0.64,40,13.0,14.0,18.0,23.0,35.0,19.3,5.3,40,16.0,22.0,24.0,30.25,40.0,26.23,6.06
2014-03-01 03:18:47 +0100,40,11.0,11.0,11.0,11.0,13.0,11.2,0.7,40,13.0,17.5,23.0,25.0,30.0,21.4,4.88,40,20.0,26.0,30.0,32.0,45.01,29.68,4.94
2014-03-01 03:49:04 +0100,40,8.0,11.0,11.0,11.0,19.0,11.28,1.37,40,14.0,14.0,17.0,18.0,24.0,16.78,3.06,40,16.0,22.0,22.0,27.5,35.0,23.7,4.68
2014-03-01 04:18:50 +0100,40,11.0,11.0,11.0,11.0,13.0,11.23,0.75,40,13.0,14.0,17.0,19.0,29.0,17.58,3.81,40,19.0,22.0,23.0,30.0,39.0,25.73,5.48
2014-03-01 04:48:43 +0100,40,11.0,11.0,11.0,11.0,12.0,11.1,0.61,40,13.0,14.75,18.5,24.0,34.0,20.03,5.84,40,16.0,22.0,25.5,30.0,39.0,26.55,6.98
2014-03-01 05:19:05 +0100,40,11.0,11.0,11.0,11.25,18.0,11.55,1.56,40,11.0,15.0,17.0,18.0,27.0,17.48,3.17,40,16.0,20.75,22.0,27.25,38.0,23.3,5.13
2014-03-01 05:49:04 +0100,40,11.0,11.0,11.0,11.0,18.0,11.43,1.65,40,13.0,16.75,18.0,23.0,34.0,20.18,5.47,40,16.0,21.75,23.0,28.0,44.0,24.98,6.42
2014-03-01 06:18:45 +0100,40,11.0,11.0,11.0,11.0,12.0,11.03,0.55,40,14.0,15.0,18.0,21.25,34.0,19.03,4.85,40,16.0,21.0,23.0,26.75,35.0,23.6,4.78
2014-03-01 06:48:41 +0100,40,8.0,11.0,11.0,11.0,13.0,11.03,0.6,40,13.0,14.0,17.0,20.0,26.0,17.38,3.78,40,16.0,20.75,23.0,29.0,40.0,25.05,6.15
2014-03-01 07:18:56 +0100,40,11.0,11.0,11.0,11.0,12.0,11.13,0.63,40,13.0,14.75,17.0,18.0,30.0,17.7,3.67,40,16.0,21.0,22.5,26.25,35.0,23.43,4.48
