Time,Small_count,Small_min,Small_q1,Small_median,Small_q3,Small_max,Small_avg,Small_stddev,Large_count,Large_min,Large_q1,Large_median,Large_q3,Large_max,Large_avg,Large_stddev,Big_count,Big_min,Big_q1,Big_median,Big_q3,Big_max,Big_avg,Big_stddev
2014-03-02 03:48:47 +0100,40,11.0,11.0,11.0,11.0,12.0,11.1,0.61,40,13.0,14.75,18.0,23.0,29.0,18.98,4.56,40,16.0,21.0,23.0,29.0,41.0,24.88,6.48
2014-03-02 04:18:38 +0100,40,11.0,11.0,11.0,11.0,12.0,11.1,0.61,40,11.0,17.0,18.5,24.0,34.0,20.25,5.01,40,16.0,21.0,22.0,24.0,29.0,22.33,3.94
2014-03-02 04:48:48 +0100,40,8.0,11.0,11.0,11.0,12.0,10.98,0.51,40,13.0,14.75,17.0,18.0,29.0,17.25,3.44,40,15.0,22.0,25.0,29.0,39.0,25.25,5.67
2014-03-02 05:18:39 +0100,40,11.0,11.0,11.0,11.0,18.0,11.23,1.24,40,13.0,15.75,21.5,26.25,34.0,21.53,6.13,40,17.0,22.0,23.0,29.25,40.0,25.55,6.13
2014-03-02 05:48:56 +0100,40,9.0,11.0,11.0,11.0,19.0,11.23,1.37,40,14.0,17.0,17.0,24.0,37.0,19.95,6.36,40,16.0,17.0,22.0,23.25,45.0,22.55,6.62
2014-03-02 06:19:00 +0100,40,1.0,11.0,11.0,12.0,13.0,11.08,0.65,40,13.0,15.75,19.5,24.0,31.0,20.15,4.9,40,16.0,21.75,23.5,31.0,39.0,25.53,6.15
2014-03-02 06:49:02 +0100,40,11.0,11.0,11.0,11.0,12.0,11.03,0.55,40,14.0,17.0,18.5,24.25,39.0,21.1,5.72,40,16.0,22.75,26.0,29.0,44.01,26.35,6.26
2014-03-02 07:18:43 +0100,40,11.0,11.0,11.0,11.0,19.0,11.25,1.38,40,14.0,21.0,26.0,30.25,37.0,25.98,5.71,40,16.0,22.0,23.0,28.25,43.0,25.4,5.84
2014-03-02 07:48:52 +0100,40,11.0,11.0,11.0,11.0,13.0,11.05,0.62,40,11.0,16.75,17.0,19.0,33.0,18.15,4.24,40,16.0,20.0,22.0,29.0,39.0,23.98,6.0
2014-03-02 08:18:42 +0100,40,11.0,11.0,11.0,11.0,12.0,11.03,0.55,40,14.0,14.75,17.0,20.0,33.0,18.68,5.22,40,17.0,22.0,26.0,31.0,42.0,27.33,5.93
2014-03-02 08:48:51 +0100,40,8.0,11.0,11.0,11.0,19.0,11.33,1.45,40,13.0,14.0,16.5,22.25,25.0,17.5,4.09,40,16.0,17.0,22.0,27.25,43.0,22.93,6.12
2014-03-02 09:18:41 +0100,40,11.0,11.0,11.0,11.0,13.0,11.1,0.65,40,13.0,14.0,18.0,23.0,33.0,19.18,5.27,40,16.0,16.75,19.0,24.0,40.0,21.63,6.12
2014-03-02 09:48:53 +0100,40,11.0,11.0,11.0,11.0,15.0,11.4,1.09,40,14.0,16.75,18.0,24.0,31.0,20.05,5.06,40,17.0,21.0,23.0,31.0,40.0,25.85,6.55
2014-03-02 10:18:43 +0100,40,11.05,11.05,11.05,12.05,17.07,11.9,1.65,40,14.06,16.07,20.58,26.11,31.13,20.91,5.19,40,20.03,27.79,32.05,36.3,59.09,33.68,7.57
2014-03-02 10:48:54 +0100,40,11.0,11.0,11.0,11.0,11.0,11.0,0.53,40,12.0,15.0,18.0,23.0,32.0,19.1,4.58,40,16.0,25.0,27.0,31.25,44.0,28.03,5.3
2014-03-02 11:18:42 +0100,40,9.0,11.0,11.0,11.0,21.0,11.3,1.67,40,14.0,14.0,17.0,18.0,34.0,17.58,4.53,40,16.0,22.0,24.0,30.25,50.01,25.8,7.02
2014-03-02 11:48:53 +0100,40,11.0,11.0,11.0,12.0,13.0,11.3,0.74,40,14.0,14.75,17.0,18.25,27.0,17.48,3.19,40,16.0,17.75,23.0,28.25,39.0,23.88,6.12
2014-03-02 12:18:42 +0100,40,11.0,11.0,11.0,11.0,13.0,11.1,0.65,40,13.0,16.0,18.0,21.5,31.0,19.18,4.42,40,16.0,17.0,23.0,28.25,37.0,23.23,5.91
2014-03-02 12:48:53 +0100,40,11.0,11.0,11.0,11.0,13.0,11.23,0.71,40,14.0,17.75,18.0,21.25,27.0,19.38,3.74,40,16.0,19.0,23.0,26.25,37.0,23.68,5.34
2014-03-02 13:18:42 +0100,40,11.0,11.0,11.0,11.0,13.0,11.2,0.7,40,13.0,17.0,21.0,24.25,34.0,21.35,5.69,40,16.0,25.5,29.0,34.25,55.01,29.88,7.14
2014-03-02 13:48:50 +0100,40,8.0,11.0,11.0,11.0,18.0,11.4,1.34,40,14.0,15.0,17.5,23.25,39.0,19.43,5.44,40,16.0,22.0,22.5,28.25,30.0,23.2,4.47
2014-03-02 14:18:40 +0100,40,11.0,11.0,11.0,12.0,14.0,11.4,0.91,40,1.0,16.75,18.5,25.0,54.2,20.39,9.48,40,16.0,23.0,26.0,29.0,43.0,26.18,5.31
2014-03-02 14:48:52 +0100,40,11.0,11.0,11.0,11.0,12.0,11.08,0.59,40,11.0,14.0,17.0,18.25,29.0,17.3,3.66,40,16.0,22.0,22.5,29.0,32.0,23.73,4.63
2014-03-02 15:18:51 +0100,40,11.0,11.0,11.0,11.0,12.0,11.08,0.59,40,13.0,14.0,17.0,18.25,31.0,17.95,4.63,40,16.0,22.0,25.0,30.0,38.0,25.53,5.45
2014-03-02 15:48:41 +0100,40,11.0,11.0,11.0,11.0,13.0,11.25,0.79,40,13.0,15.0,19.0,26.25,39.0,21.53,7.07,40,16.0,17.75,23.0,26.25,38.0,22.9,5.45
2014-03-02 16:18:54 +0100,40,9.0,11.0,11.0,12.0,19.0,11.63,1.5,40,14.0,15.0,17.0,23.0,35.0,18.78,4.94,40,16.0,20.75,23.0,25.25,36.0,23.2,5.23
2014-03-02 16:48:44 +0100,40,11.0,11.0,11.0,11.0,12.0,11.08,0.59,40,14.0,14.75,18.0,23.0,33.0,19.6,5.48,40,16.0,25.0,26.5,33.25,43.0,28.85,6.58
2014-03-02 17:18:57 +0100,40,11.0,11.0,11.0,11.25,12.0,11.25,0.69,40,13.0,17.75,24.0,27.0,37.0,22.38,6.09,40,20.0,27.0,30.0,32.0,46.0,30.3,4.84
2014-03-02 17:48:50 +0100,40,9.0,11.0,11.0,11.25,14.0,11.33,0.88,40,14.0,17.0,18.5,22.25,35.0,20.33,4.98,40,17.0,22.0,23.0,27.0,37.0,24.68,4.83
2014-03-02 18:19:04 +0100,40,9.0,11.0,11.0,12.0,20.0,11.55,1.67,40,14.0,15.0,18.0,22.25,32.0,19.43,4.51,40,17.0,19.0,23.0,29.25,40.0,24.1,5.83
2014-03-02 18:48:48 +0100,40,11.0,11.0,11.0,11.0,12.0,11.1,0.61,40,14.0,14.75,18.0,19.0,26.0,18.08,3.27,40,17.0,22.0,23.0,30.0,40.0,25.7,5.36
2014-03-02 19:18:58 +0100,40,10.0,11.0,11.0,11.0,13.0,11.08,0.63,40,14.0,18.0,21.0,25.25,35.0,21.63,5.02,40,16.0,18.0,22.0,27.25,42.0,23.98,7.25
2014-03-02 19:48:42 +0100,40,11.0,11.0,11.0,12.0,14.0,11.55,0.89,40,14.0,16.0,18.0,25.0,28.0,19.48,4.47,40,16.0,24.0,27.0,33.0,49.0,28.5,7.3
2014-03-02 20:18:52 +0100,40,11.0,11.0,11.0,12.0,12.0,11.4,0.72,40,14.0,17.0,18.0,24.0,35.0,19.88,5.18,40,16.0,22.0,23.0,28.25,35.0,24.05,4.63
2014-03-02 20:48:46 +0100,40,11.0,11.0,11.0,11.0,14.0,11.3,0.84,40,14.0,14.0,15.0,20.25,26.0,17.53,4.05,40,16.0,20.0,23.0,27.0,38.0,24.18,5.28
2014-03-02 21:18:58 +0100,40,3.0,11.0,11.0,12.0,16.0,11.45,1.24,40,14.0,16.75,18.0,22.75,44.01,20.18,5.87,40,16.0,20.75,23.0,29.25,37.0,24.4,5.61
2014-03-02 21:48:48 +0100,40,11.0,11.0,11.0,11.0,13.0,11.25,0.76,40,13.0,17.0,18.5,24.0,35.0,20.68,5.01,40,16.0,20.75,25.0,29.25,46.01,25.53,6.25
2014-03-02 22:19:00 +0100,40,11.0,11.0,11.0,11.0,17.0,11.25,1.11,40,14.0,17.0,22.0,27.0,42.01,22.18,6.56,40,16.0,24.0,26.0,30.0,40.0,26.25,5.83
2014-03-02 22:48:49 +0100,40,11.0,11.0,11.0,12.0,22.0,11.7,1.89,40,13.0,14.0,17.0,20.25,27.0,17.63,4.04,40,16.0,20.0,22.0,29.0,49.01,24.05,6.61
2014-03-02 23:18:41 +0100,40,9.0,11.0,11.0,11.0,19.0,11.5,1.53,40,13.0,14.0,18.0,23.0,42.0,19.45,6.16,40,16.0,19.5,23.0,28.0,35.0,23.15,5.07
2014-03-02 23:48:54 +0100,40,11.0,11.0,11.0,11.0,13.0,11.13,0.67,40,13.0,17.0,22.0,26.0,33.0,21.78,5.38,40,16.0,22.0,23.0,31.25,42.01,26.73,6.45
2014-03-03 00:48:49 +0100,40,9.0,11.0,11.0,11.0,19.0,11.2,1.38,40,14.0,14.0,17.0,18.0,30.0,17.53,4.21,40,16.0,29.0,33.0,36.0,60.01,33.03,7.89
2014-03-03 01:30:53 +0100,40,11.0,11.0,11.0,11.0,13.0,11.25,0.76,40,13.0,16.75,18.5,23.0,31.0,19.53,4.53,40,16.0,26.75,31.0,32.0,52.01,29.95,7.41
2014-03-03 01:48:43 +0100,40,11.0,11.0,11.0,11.0,13.0,11.2,0.7,40,12.0,15.0,17.0,17.25,26.0,17.43,3.2,40,15.0,21.0,26.0,32.25,39.0,26.3,7.1
2014-03-03 02:19:11 +0100,40,11.0,11.0,11.0,11.0,15.0,11.25,1.04,40,14.0,15.75,18.0,23.0,30.0,19.43,4.61,40,16.0,22.0,23.0,29.25,37.0,25.23,5.47
2014-03-03 02:49:10 +0100,40,8.0,11.0,11.0,11.0,13.0,11.0,0.58,40,13.0,14.0,17.0,17.25,28.0,17.2,3.52,40,16.0,19.75,22.5,29.0,34.0,23.55,5.22
2014-03-03 03:18:40 +0100,40,8.0,11.0,11.0,11.0,14.0,11.18,0.78,40,14.0,18.0,23.0,27.0,38.0,23.9,6.16,40,26.0,31.0,32.0,38.0,49.01,34.4,5.82
2014-03-03 03:48:51 +0100,40,1.0,11.0,11.0,11.0,13.0,10.85,0.48,40,13.0,15.0,17.0,20.0,32.0,18.43,4.46,40,16.0,21.75,23.0,29.0,49.01,25.58,7.49
2014-03-03 04:18:43 +0100,40,1.0,11.0,11.0,11.0,12.0,10.85,0.43,40,13.0,14.0,16.0,19.25,27.0,16.88,3.8,40,16.0,17.0,22.0,28.0,39.0,23.15,6.12
2014-03-03 04:48:55 +0100,40,11.0,11.0,11.0,11.0,18.0,11.48,1.46,40,13.0,14.0,17.0,18.25,36.0,17.65,4.85,40,16.0,22.0,22.0,26.5,30.0,23.23,3.64
2014-03-03 05:18:46 +0100,40,11.0,11.0,12.0,15.0,30.0,13.78,4.12,40,13.0,18.5,23.5,26.25,31.0,22.3,5.09,40,16.0,21.75,25.5,29.0,40.0,25.1,5.98
2014-03-03 05:48:38 +0100,40,11.01,11.01,11.01,11.01,13.01,11.08,0.64,40,13.01,15.76,17.01,18.51,30.02,17.96,3.95,40,1.0,20.51,22.01,28.01,43.21,23.12,6.11
2014-03-03 06:19:17 +0100,40,11.0,11.0,11.0,11.0,12.0,11.05,0.58,40,14.0,14.75,18.5,25.5,36.0,20.45,5.95,40,16.0,22.0,23.0,30.0,44.0,25.1,5.41
2014-03-03 06:48:59 +0100,40,11.0,11.0,11.0,11.0,13.0,11.23,0.71,40,13.0,17.0,17.5,23.0,31.0,19.65,4.77,40,16.0,21.0,22.0,25.25,41.0,23.23,5.26
2014-03-03 07:18:57 +0100,40,11.0,11.0,11.0,11.0,19.0,11.25,1.38,40,13.0,14.0,16.5,17.0,30.0,16.95,3.68,40,16.0,17.0,22.0,23.0,38.0,22.05,4.91
2014-03-03 07:48:38 +0100,40,11.07,11.07,11.07,11.07,12.07,11.12,0.58,40,13.03,14.07,16.07,17.34,30.18,17.24,3.89,40,16.04,17.79,22.55,26.81,39.09,23.0,5.37
2014-03-03 08:18:46 +0100,40,11.0,11.0,11.0,12.0,18.0,11.68,1.5,40,13.0,14.0,15.5,23.0,35.0,18.23,5.09,40,16.0,26.0,28.0,32.0,43.01,28.98,5.5
2014-03-03 08:48:49 +0100,40,11.0,11.0,11.0,11.0,13.0,11.18,0.69,40,14.0,17.75,22.5,26.0,34.0,22.15,5.31,40,17.0,24.5,32.0,35.25,50.01,31.75,8.39
