Time,Small_count,Small_min,Small_q1,Small_median,Small_q3,Small_max,Small_avg,Small_stddev,Large_count,Large_min,Large_q1,Large_median,Large_q3,Large_max,Large_avg,Large_stddev,Big_count,Big_min,Big_q1,Big_median,Big_q3,Big_max,Big_avg,Big_stddev
2014-03-01 08:48:28 +0100,40,11.0,11.0,11.15,12.0,19.0,11.8,1.67,40,14.19,15.97,18.25,19.26,26.36,18.53,3.51,40,16.22,17.24,23.32,28.64,39.54,23.8,6.26
2014-03-01 09:18:44 +0100,40,11.0,11.0,11.0,11.0,23.0,11.7,2.29,40,13.0,14.0,20.5,24.0,34.0,20.13,5.63,40,16.0,22.75,25.0,31.0,42.01,26.75,6.15
2014-03-01 09:48:39 +0100,40,8.0,11.0,11.0,11.0,18.0,11.18,1.22,40,14.0,15.0,18.0,24.0,33.0,19.78,5.5,40,16.0,18.75,25.5,29.25,38.0,24.68,6.26
2014-03-01 10:18:33 +0100,40,10.0,11.0,11.0,11.25,18.0,11.5,1.53,40,14.0,14.0,18.0,18.0,30.0,17.88,3.79,40,16.0,21.0,25.0,31.25,42.0,26.23,6.78
2014-03-01 10:48:32 +0100,40,9.0,11.0,11.0,11.25,19.0,11.45,1.44,40,12.0,15.0,18.0,23.0,34.0,19.8,5.44,40,16.0,23.0,27.0,31.25,40.0,27.25,5.55
2014-03-01 11:18:29 +0100,40,11.0,11.0,11.0,12.0,12.0,11.33,0.71,40,13.0,14.0,17.0,19.25,30.0,18.2,4.38,40,15.0,21.5,25.0,29.25,34.0,24.65,5.07
2014-03-01 11:48:45 +0100,40,10.0,11.0,11.0,12.0,20.0,11.65,1.64,40,14.0,17.0,18.0,21.5,27.0,19.15,3.65,40,16.0,23.0,29.5,32.25,43.01,28.08,6.73
2014-03-01 12:18:39 +0100,40,11.0,11.0,11.0,12.0,14.0,11.45,1.0,40,15.0,22.75,27.0,29.0,35.0,26.1,5.32,40,16.0,24.75,27.5,32.25,46.01,28.65,5.98
2014-03-01 12:48:33 +0100,40,9.0,11.0,11.0,11.0,15.0,11.25,0.9,40,12.0,14.0,16.0,20.0,27.0,17.53,4.16,40,16.0,20.5,23.0,25.5,35.0,23.38,4.67
2014-03-01 13:18:46 +0100,40,8.0,11.0,11.0,11.0,13.0,11.15,0.7,40,13.0,17.0,24.0,27.0,39.0,23.03,6.52,40,26.0,33.0,36.5,42.0,65.01,38.2,7.69
2014-03-01 13:48:37 +0100,40,11.0,11.0,11.0,11.0,12.0,11.08,0.59,40,14.0,14.75,17.0,20.25,40.01,19.1,6.14,40,16.0,18.5,23.5,29.25,38.0,24.0,5.91
2014-03-01 14:18:32 +0100,40,10.09,11.09,11.1,12.1,20.17,11.85,1.77,40,14.12,14.88,18.15,20.42,27.23,18.58,4.12,40,17.05,22.82,24.64,30.09,39.12,26.01,5.47
2014-03-01 14:48:45 +0100,40,10.0,11.0,11.0,12.0,14.0,11.38,0.81,40,14.0,19.0,27.0,28.0,35.0,24.48,6.22,40,16.0,27.0,32.0,38.0,44.0,32.35,5.84
2014-03-01 15:18:36 +0100,40,11.0,12.0,17.5,31.25,109.01,25.35,22.05,40,14.0,17.0,24.0,26.0,41.0,22.68,6.34,40,18.0,26.0,32.0,34.25,48.01,31.25,6.63
2014-03-01 15:48:32 +0100,40,11.0,11.0,11.0,11.0,18.0,11.53,1.49,40,11.0,14.0,17.5,21.0,39.0,18.63,5.65,40,16.0,20.0,25.0,31.0,41.0,25.65,6.44
2014-03-01 16:18:43 +0100,40,11.0,11.0,11.0,12.0,16.0,11.55,1.27,40,15.0,19.0,22.0,27.0,34.0,23.38,5.18,40,21.0,31.75,33.5,40.0,53.01,35.1,6.58
2014-03-01 16:48:35 +0100,40,9.0,11.0,11.0,11.0,19.0,11.38,1.4,40,14.0,15.0,17.0,19.0,31.0,18.0,4.3,40,16.0,20.0,25.5,31.0,38.0,25.63,6.21
2014-03-01 17:18:47 +0100,40,8.0,11.0,11.0,12.0,19.0,11.4,1.4,40,14.0,15.75,17.0,24.0,29.0,19.1,4.6,40,16.0,18.0,24.0,30.0,40.0,24.58,6.63
2014-03-01 17:48:40 +0100,40,11.0,11.0,11.0,11.0,13.0,11.1,0.65,40,13.0,15.75,18.5,23.25,28.0,19.5,4.35,40,16.0,25.0,28.0,33.0,49.01,28.93,7.89
2014-03-01 18:18:34 +0100,40,11.0,11.0,11.0,12.0,16.0,11.45,1.09,40,13.0,14.0,17.0,18.0,31.0,17.93,4.29,40,16.0,26.75,31.5,36.0,41.0,31.43,4.81
2014-03-01 18:48:49 +0100,40,11.0,11.0,11.0,12.0,13.0,11.38,0.79,40,14.0,14.0,17.0,19.0,26.0,17.6,4.07,40,16.0,20.0,22.5,24.0,35.0,23.18,4.91
2014-03-01 19:18:44 +0100,40,9.0,11.0,12.0,12.0,18.0,12.03,1.75,40,14.0,17.75,21.0,25.0,35.0,21.68,5.7,40,16.0,20.5,25.0,30.0,42.0,25.9,6.67
2014-03-01 19:48:38 +0100,40,11.0,11.0,11.0,11.0,17.0,11.28,1.14,40,14.0,15.0,17.0,21.0,27.0,18.1,3.53,40,16.0,23.0,27.0,33.0,52.01,28.73,7.63
2014-03-01 20:18:30 +0100,40,10.0,11.0,12.0,12.0,20.0,11.75,1.52,40,14.0,16.75,18.0,20.25,27.0,18.68,3.77,40,16.0,19.0,24.5,30.25,39.0,25.28,7.02
2014-03-01 20:48:42 +0100,40,9.0,11.0,11.0,11.0,19.0,11.33,1.45,40,13.0,15.0,17.5,20.25,30.0,18.33,4.25,40,16.0,19.0,25.0,32.0,42.0,26.13,7.6
2014-03-01 21:18:37 +0100,40,11.0,11.0,11.0,12.0,21.0,12.38,2.69,40,13.0,17.0,23.5,25.0,39.0,22.18,6.46,40,24.0,27.0,31.5,36.0,44.01,31.95,5.51
2014-03-01 21:48:30 +0100,40,11.0,11.0,11.0,11.0,13.0,11.25,0.72,40,14.0,14.0,17.0,19.25,34.0,18.35,5.19,40,16.0,20.75,24.5,29.0,39.0,24.9,5.57
2014-03-01 22:18:40 +0100,40,11.0,11.0,11.0,11.0,13.0,11.23,0.75,40,14.0,14.0,18.0,24.0,33.0,19.53,5.54,40,16.0,19.75,26.0,29.25,40.0,25.38,6.51
2014-03-01 22:48:33 +0100,40,11.0,11.0,11.0,11.0,13.0,11.1,0.65,40,12.0,14.0,17.0,18.0,25.0,16.93,2.8,40,17.0,26.0,30.5,34.0,50.01,30.88,6.51
2014-03-01 23:18:48 +0100,40,11.0,11.0,11.0,12.0,15.0,11.43,0.99,40,14.0,16.75,18.0,23.0,33.0,19.4,5.0,40,16.0,21.5,23.0,29.0,33.0,23.85,4.81
2014-03-01 23:48:42 +0100,40,11.0,11.0,11.0,11.0,12.0,11.13,0.63,40,14.0,15.0,17.0,18.0,30.0,17.58,3.39,40,16.0,21.0,24.0,29.0,38.0,24.63,5.45
2014-03-02 00:48:50 +0100,40,8.0,11.0,11.0,11.0,13.0,11.18,0.67,40,17.0,22.0,26.5,29.0,36.0,26.4,4.74,40,25.0,29.0,33.5,38.25,50.01,34.85,6.75
2014-03-02 01:26:21 +0100,40,8.0,11.0,11.0,11.25,20.0,11.48,1.6,40,15.0,20.0,25.5,28.0,35.0,24.63,5.77,40,16.0,23.0,27.5,32.0,54.01,28.63,7.65
2014-03-02 01:48:31 +0100,40,1.0,11.0,11.0,11.0,19.0,11.08,1.49,40,14.0,14.75,18.0,21.25,37.0,19.45,5.89,40,16.0,22.0,22.5,29.0,38.0,24.0,5.47
2014-03-02 02:18:58 +0100,40,11.0,11.0,11.0,11.0,16.0,11.28,1.05,40,14.0,17.0,18.0,22.0,33.0,20.03,4.75,40,16.0,17.0,21.5,23.25,38.0,22.2,6.24
2014-03-02 02:48:51 +0100,40,11.0,11.0,11.0,11.0,13.0,11.2,0.7,40,14.0,17.0,23.0,26.0,30.0,21.7,4.94,40,16.0,26.0,31.0,35.0,48.01,31.33,6.26
2014-03-02 03:18:47 +0100,40,11.0,11.0,11.0,11.25,16.0,11.58,1.42,40,14.0,15.0,17.5,20.75,32.0,18.78,4.76,40,16.0,17.0,24.0,29.0,45.01,24.23,7.07
2014-03-02 03:48:38 +0100,40,11.0,11.0,11.0,11.0,12.0,11.13,0.63,40,14.0,16.0,17.0,18.0,29.0,17.83,3.59,40,16.0,22.0,22.0,28.25,34.0,23.95,4.07
2014-03-02 04:18:29 +0100,40,11.0,11.0,11.0,11.0,18.0,11.53,1.56,40,13.0,16.75,23.5,28.0,39.01,23.18,6.88,40,15.0,17.0,23.0,30.0,39.0,24.33,6.51
2014-03-02 04:48:38 +0100,40,8.0,11.0,11.0,11.0,12.0,10.95,0.49,40,11.0,15.0,17.0,21.25,28.0,18.25,4.03,40,15.0,18.75,22.5,28.0,35.0,23.38,5.14
2014-03-02 05:18:30 +0100,40,9.0,11.0,11.0,11.0,21.0,11.38,1.67,40,13.0,14.0,17.0,18.0,30.0,17.45,3.98,40,16.0,23.0,27.5,32.0,41.0,28.08,5.71
2014-03-02 05:48:47 +0100,40,11.0,11.0,11.0,11.0,12.0,11.05,0.58,40,13.0,16.75,24.0,29.25,46.0,24.38,8.79,40,16.0,29.25,33.5,36.0,45.0,32.85,5.57
2014-03-02 06:18:51 +0100,40,8.0,11.0,11.0,11.0,19.0,11.25,1.37,40,11.0,17.0,17.0,18.25,28.0,18.13,3.81,40,16.0,22.0,26.0,31.25,42.0,26.95,6.71
2014-03-02 06:48:53 +0100,40,8.0,11.0,11.0,11.0,12.0,10.98,0.51,40,13.0,14.0,17.0,18.5,28.0,17.6,4.25,40,16.0,22.0,24.0,29.0,35.0,24.6,5.03
2014-03-02 07:18:33 +0100,40,11.0,11.0,11.0,11.0,12.0,11.05,0.58,40,13.0,14.0,17.0,18.0,29.0,16.95,3.27,40,16.0,21.75,22.0,24.25,35.0,22.9,4.15
2014-03-02 07:48:43 +0100,40,1.0,11.0,11.0,11.0,13.0,10.95,0.55,40,14.0,17.0,19.5,24.0,35.0,21.23,5.26,40,16.0,22.0,28.0,31.25,50.01,28.03,7.63
2014-03-02 08:18:32 +0100,40,11.0,11.0,11.0,11.0,12.0,11.13,0.63,40,13.0,14.0,17.0,20.25,33.0,18.23,4.43,40,16.0,22.0,26.0,30.0,42.0,26.55,6.45
2014-03-02 08:48:41 +0100,40,8.0,11.0,11.0,11.0,19.0,11.2,1.38,40,12.0,14.0,17.0,18.0,33.0,17.43,3.94,40,16.0,20.75,22.5,27.25,40.0,23.93,5.91
2014-03-02 09:18:31 +0100,40,11.0,11.0,11.0,11.0,19.0,11.25,1.38,40,14.0,15.75,17.0,18.0,29.0,17.83,3.61,40,16.0,22.0,22.0,27.25,38.0,23.8,4.85
2014-03-02 09:48:43 +0100,40,11.0,11.0,11.0,11.0,12.0,11.05,0.58,40,14.0,17.0,17.0,18.0,28.0,17.75,3.37,40,16.0,19.0,23.5,29.25,40.0,24.48,5.87
2014-03-02 10:18:32 +0100,40,9.0,11.0,11.0,11.0,13.0,11.03,0.6,40,14.0,18.0,20.5,26.0,33.0,21.63,4.68,40,16.0,22.0,24.0,28.25,32.0,24.25,4.26
2014-03-02 10:48:44 +0100,40,11.0,11.0,11.0,11.0,13.0,11.18,0.69,40,13.0,15.0,17.0,20.25,34.0,18.58,4.92,40,26.0,26.75,32.5,39.25,49.01,33.95,6.88
2014-03-02 11:18:32 +0100,40,9.0,11.0,11.0,12.0,18.0,11.45,1.29,40,13.0,15.0,17.0,21.25,31.0,18.8,4.48,40,16.0,22.0,23.5,30.0,40.0,25.0,5.82
2014-03-02 11:48:43 +0100,40,11.0,11.0,11.0,12.0,19.0,11.55,1.4,40,14.0,17.0,18.5,24.0,33.0,20.03,4.33,40,17.0,20.75,26.0,31.0,39.0,26.05,5.61
2014-03-02 12:18:33 +0100,40,8.0,11.0,11.0,11.25,18.0,11.35,1.26,40,13.0,15.0,17.0,19.0,27.0,17.83,3.73,40,16.0,23.0,29.0,32.0,49.01,29.0,7.5
2014-03-02 12:48:43 +0100,40,9.0,11.0,11.0,12.0,16.0,11.55,1.18,40,13.0,14.0,16.5,18.0,28.0,17.43,4.18,40,16.0,19.0,24.5,30.25,43.01,24.95,7.56
2014-03-02 13:18:32 +0100,40,9.0,11.0,11.0,11.0,18.0,11.23,1.23,40,14.0,14.0,17.5,21.0,27.0,18.18,4.13,40,16.0,20.5,23.0,29.25,39.0,24.83,5.86
2014-03-02 13:48:41 +0100,40,9.0,11.0,11.0,11.0,19.0,11.35,1.44,40,13.0,15.75,17.0,18.25,30.0,17.88,3.74,40,16.0,18.75,23.0,30.0,40.0,24.18,6.36
2014-03-02 14:18:30 +0100,40,11.0,11.0,11.0,11.25,23.0,11.55,1.99,40,14.0,15.0,17.5,21.0,28.0,18.75,4.42,40,17.0,22.0,23.0,26.0,39.0,24.65,5.03
2014-03-02 14:48:42 +0100,40,11.0,11.0,11.0,11.0,13.0,11.23,0.71,40,14.0,17.0,21.0,27.0,38.0,22.5,6.45,40,16.0,26.0,31.0,33.5,44.0,29.85,6.09
2014-03-02 15:18:41 +0100,40,9.0,11.0,11.0,11.0,19.0,11.33,1.38,40,14.0,14.0,18.0,23.0,29.0,18.93,4.35,40,16.0,23.75,27.0,30.0,42.0,26.6,4.89
2014-03-02 15:48:31 +0100,40,10.0,11.0,11.0,11.0,19.0,11.28,1.4,40,14.0,15.75,17.0,19.25,28.0,18.13,3.66,40,16.0,22.0,24.0,29.25,42.0,24.6,5.79
2014-03-02 16:18:44 +0100,40,11.0,11.0,11.0,11.0,12.0,11.05,0.58,40,14.0,14.0,17.0,19.5,27.0,18.03,3.99,40,16.0,18.75,23.5,30.25,46.0,25.3,7.14
2014-03-02 16:48:34 +0100,40,11.0,11.0,11.0,11.0,13.0,11.2,0.7,40,13.0,17.0,17.0,18.0,25.0,18.15,3.37,40,22.0,27.0,33.0,37.25,47.01,33.0,6.27
2014-03-02 17:18:48 +0100,40,11.0,11.0,11.0,12.0,18.0,11.68,1.63,40,14.0,16.5,18.0,21.0,28.0,18.93,4.03,40,16.0,26.0,32.5,35.0,49.01,31.1,7.61
2014-03-02 17:48:40 +0100,40,11.0,11.0,11.0,12.0,13.0,11.38,0.79,40,14.0,21.75,26.0,30.0,53.01,26.83,7.62,40,16.0,21.0,24.5,29.0,47.01,26.0,6.83
2014-03-02 18:18:53 +0100,40,3.0,11.0,11.0,12.0,13.0,11.28,0.73,40,14.0,15.0,18.0,19.25,26.0,18.18,3.42,40,17.0,19.0,23.0,27.75,40.0,24.7,6.24
2014-03-02 18:48:39 +0100,40,11.0,11.0,11.0,11.0,14.0,11.25,0.82,40,12.0,15.0,18.0,24.0,31.0,19.95,5.53,40,16.0,23.0,28.5,32.0,45.01,27.78,6.9
2014-03-02 19:18:48 +0100,40,11.0,11.0,11.0,11.0,17.0,11.28,1.14,40,14.0,17.75,18.0,19.0,30.0,19.08,3.93,40,16.0,19.0,23.5,29.0,45.0,24.6,6.85
2014-03-02 19:48:32 +0100,40,11.02,11.02,11.02,11.27,17.03,11.57,1.42,40,14.03,15.03,18.03,19.54,28.05,18.26,3.68,40,16.03,19.04,23.03,31.02,40.08,24.66,6.21
2014-03-02 20:18:42 +0100,40,11.0,11.0,11.0,11.0,12.0,11.1,0.61,40,14.0,14.0,15.0,21.0,27.0,17.5,4.37,40,17.0,22.75,25.0,29.0,34.0,25.38,4.59
2014-03-02 20:48:36 +0100,40,11.0,11.0,12.0,12.0,15.0,12.05,1.13,40,14.0,21.0,24.0,27.01,36.01,24.05,4.9,40,16.0,21.5,25.0,27.26,41.01,25.03,5.53
2014-03-02 21:18:48 +0100,40,11.06,11.06,12.06,12.32,26.14,12.21,2.49,40,13.07,15.83,18.6,25.13,35.19,20.78,5.46,40,16.03,17.09,24.13,27.08,37.07,23.55,6.12
2014-03-02 21:48:39 +0100,40,11.0,11.0,11.0,12.0,13.0,11.4,0.82,40,14.0,14.0,17.5,20.25,31.0,18.28,4.88,40,17.0,25.0,27.0,32.0,47.01,28.43,6.12
2014-03-02 22:18:50 +0100,40,11.0,11.0,11.0,11.0,13.0,11.18,0.73,40,14.0,14.75,17.0,18.0,30.0,17.43,3.61,40,17.0,22.0,25.0,29.25,41.0,25.85,6.14
2014-03-02 22:48:40 +0100,40,9.0,11.0,11.0,11.0,14.0,11.23,0.86,40,14.0,18.0,22.5,25.25,34.0,22.08,5.2,40,16.0,25.0,27.0,33.0,46.0,28.35,6.8
2014-03-02 23:18:32 +0100,40,8.1,11.13,11.13,11.13,18.22,11.44,1.25,40,14.06,14.17,18.08,19.12,30.36,18.16,3.97,40,16.07,19.08,23.1,27.37,37.16,23.85,5.29
2014-03-02 23:48:45 +0100,40,11.0,11.0,11.0,11.0,12.0,11.18,0.66,40,13.0,16.75,18.0,23.0,32.0,19.55,4.72,40,16.0,22.0,23.0,26.0,33.0,23.6,4.36
2014-03-03 00:48:38 +0100,40,11.0,11.0,11.0,11.0,13.0,11.25,0.76,40,13.0,15.75,17.0,18.0,30.01,18.0,4.04,40,16.0,22.0,25.5,30.0,48.01,26.53,6.69
2014-03-03 01:30:43 +0100,40,11.0,11.75,13.0,16.0,19.0,13.9,2.77,40,13.0,16.5,20.0,24.0,31.0,20.58,5.08,40,17.0,26.0,31.0,35.25,41.0,30.38,5.71
2014-03-03 01:48:34 +0100,40,11.0,11.0,11.0,11.0,12.0,11.15,0.64,40,14.0,14.0,17.0,18.0,27.0,17.1,3.37,40,18.0,29.75,32.0,36.25,43.01,32.18,4.91
2014-03-03 02:19:01 +0100,40,11.0,11.0,11.0,11.0,13.0,11.1,0.65,40,14.0,18.0,22.5,26.25,34.0,22.15,5.42,40,21.0,31.0,32.0,37.0,46.0,33.18,5.07
2014-03-03 02:49:01 +0100,40,11.0,11.0,11.0,11.0,13.0,11.13,0.7,40,11.0,15.75,17.0,18.0,31.0,17.98,3.83,40,16.0,22.0,26.0,30.25,41.0,26.4,7.06
2014-03-03 03:18:30 +0100,40,11.0,11.0,11.0,11.0,12.0,11.1,0.61,40,11.0,16.75,17.0,18.0,27.0,17.78,3.24,40,16.0,19.0,22.0,29.0,34.0,23.33,5.56
2014-03-03 03:48:41 +0100,40,11.0,11.0,11.0,11.0,12.0,11.08,0.59,40,14.0,14.0,17.0,18.0,25.0,16.95,3.13,40,16.0,18.75,22.5,29.0,39.0,23.55,5.95
2014-03-03 04:18:33 +0100,40,11.0,11.0,11.0,11.0,12.0,11.05,0.58,40,13.0,16.0,21.0,24.0,37.0,20.83,5.22,40,16.22,25.34,28.89,32.58,47.64,29.96,5.96
2014-03-03 04:48:45 +0100,40,11.0,11.0,11.0,11.0,12.0,11.05,0.58,40,13.0,16.0,17.0,18.0,24.0,17.65,2.7,40,16.0,19.0,22.0,28.25,38.0,24.0,6.25
2014-03-03 05:18:36 +0100,40,11.06,12.82,23.12,41.97,168.87,34.33,35.3,40,13.07,14.07,17.06,18.09,28.15,17.37,3.47,40,16.03,17.78,22.04,23.04,30.06,21.54,4.03
2014-03-03 05:48:29 +0100,40,11.0,11.0,11.0,11.0,18.0,11.3,1.29,40,14.0,16.75,17.0,19.5,30.0,18.15,3.77,40,16.0,20.75,22.0,25.25,38.0,23.03,4.67
2014-03-03 06:19:07 +0100,40,11.0,11.0,11.0,11.0,13.0,11.13,0.67,40,16.0,24.0,27.0,32.0,57.01,29.3,9.2,40,25.0,33.75,38.5,43.0,54.01,38.63,7.07
2014-03-03 06:48:50 +0100,40,8.0,11.0,11.0,11.0,13.0,11.0,0.58,40,14.0,17.0,17.0,19.25,29.0,18.4,3.57,40,16.0,17.75,22.0,29.0,35.0,23.4,5.41
2014-03-03 07:18:47 +0100,40,11.0,11.0,11.0,11.0,19.0,11.43,1.84,40,13.0,16.0,18.5,23.25,33.0,20.4,5.41,40,16.0,21.75,23.0,30.25,39.0,25.63,6.14
2014-03-03 07:48:28 +0100,40,11.0,11.0,11.0,11.0,12.0,11.08,0.59,40,14.0,14.0,17.0,20.0,27.0,17.8,3.63,40,16.0,17.0,23.0,27.5,38.0,23.23,5.65
2014-03-03 08:18:37 +0100,40,11.0,11.14,11.14,11.14,13.0,11.29,0.67,40,13.16,14.17,17.72,21.26,31.39,18.53,4.31,40,16.07,23.29,28.35,32.4,45.56,27.65,7.52
2014-03-03 08:48:39 +0100,40,11.05,11.05,11.05,11.05,13.06,11.28,0.72,40,13.02,16.03,19.03,24.04,37.06,20.59,6.28,40,16.03,19.78,22.04,27.55,39.07,24.04,6.11
