Time,Small_count,Small_min,Small_q1,Small_median,Small_q3,Small_max,Small_avg,Small_stddev,Large_count,Large_min,Large_q1,Large_median,Large_q3,Large_max,Large_avg,Large_stddev,Big_count,Big_min,Big_q1,Big_median,Big_q3,Big_max,Big_avg,Big_stddev
2014-02-28 16:18:42 +0100,40,11.0,11.0,11.0,12.0,15.0,11.75,1.2,40,14.0,14.0,16.0,21.25,29.0,18.23,4.64,40,16.0,26.0,28.5,35.0,54.01,29.95,7.23
2014-02-28 16:23:43 +0100,40,11.0,11.0,11.0,12.0,20.0,11.73,1.94,40,13.0,14.0,17.0,18.0,34.0,17.4,4.21,40,16.0,17.0,20.0,25.25,39.0,22.18,6.05
2014-02-28 16:48:47 +0100,40,11.0,11.0,11.0,12.0,18.0,11.63,1.65,40,12.0,14.0,18.0,21.0,32.0,18.28,4.81,40,17.0,24.75,26.5,30.25,48.01,27.78,6.01
2014-02-28 17:18:50 +0100,40,11.0,11.0,11.0,12.0,18.0,11.68,1.66,40,13.0,14.0,15.0,18.0,35.0,17.38,4.91,40,16.0,18.0,24.0,26.0,38.0,23.63,4.97
2014-02-28 17:48:53 +0100,40,11.0,11.0,11.0,12.0,14.0,11.48,0.94,40,14.0,15.0,18.0,24.25,31.0,19.93,5.11,40,16.0,18.0,23.0,25.25,36.0,22.83,5.31
2014-02-28 18:18:37 +0100,40,11.0,11.0,11.0,12.0,13.0,11.3,0.74,40,14.0,17.0,23.0,26.0,39.0,22.2,6.43,40,16.0,22.25,26.0,29.25,47.01,26.2,6.69
2014-02-28 18:48:36 +0100,40,11.0,11.0,11.0,11.0,12.0,11.2,0.67,40,14.0,18.0,22.5,26.0,33.0,22.25,5.29,40,16.0,25.0,27.0,37.0,56.01,30.38,9.45
2014-02-28 19:18:55 +0100,40,9.0,11.0,11.0,12.0,20.0,11.5,1.54,40,13.0,14.0,15.0,18.0,30.0,17.38,4.61,40,16.0,17.0,20.0,26.25,45.01,22.78,7.29
2014-02-28 19:48:54 +0100,40,8.0,11.0,11.0,11.0,20.0,11.2,1.5,40,13.0,14.0,17.5,20.25,32.0,18.3,4.9,40,16.0,25.75,27.0,31.25,46.01,27.15,6.31
2014-02-28 20:18:51 +0100,40,11.0,11.0,11.0,12.25,19.0,12.2,2.11,40,14.0,14.0,18.0,20.0,28.0,17.88,3.92,40,16.0,26.0,28.5,35.0,51.01,30.15,7.6
2014-02-28 20:48:50 +0100,40,9.0,11.0,12.0,12.0,19.0,11.85,1.36,40,14.0,15.0,23.0,24.0,31.0,21.33,5.44,40,16.0,24.5,27.0,31.0,46.0,26.75,6.41
2014-02-28 21:18:51 +0100,40,11.0,11.0,11.0,12.0,18.0,11.73,1.51,40,13.0,16.0,18.0,24.0,35.0,20.3,5.18,40,16.0,18.0,25.5,28.25,42.0,25.25,7.3
2014-02-28 21:48:50 +0100,40,8.0,11.0,11.0,12.0,13.0,11.43,0.72,40,14.0,14.0,18.0,19.5,30.0,18.35,4.77,40,16.0,18.0,19.5,24.0,44.0,21.8,5.77
2014-02-28 22:18:47 +0100,40,11.0,11.0,11.0,11.0,12.0,11.18,0.66,40,14.0,15.0,18.0,24.0,35.0,19.43,5.13,40,16.0,17.0,20.5,25.25,39.0,22.18,6.34
